seconds,hours,svn,pwm icharge,pwm iled,pwm vlimit,pwm led,control_output_flags,control_flags,v_ref_ad,v_charge_ad,i_batt_ad,t_batt_ad,v_batt_ad,t_led_ad,batt_id_ad,t_driver_ad,driver_input_flags,Converted by computer:,vcharger (V),ibatt (A),tbatt (C),vbatt (V),tled (C),tdriver (C),
16825.0,4.6736,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,743,394,513,404,00111111,,0.10,-0.74,37.3,19.39,46.7,41.9,
16826.0,4.6739,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,743,394,513,404,00111111,,0.10,-0.74,37.3,19.39,46.7,41.9,
16827.0,4.6742,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,444,742,394,513,404,00111111,,0.10,-0.75,37.3,19.37,46.7,41.9,
16828.0,4.6744,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,444,742,394,513,404,00111111,,0.10,-0.77,37.3,19.37,46.7,41.9,
16829.0,4.6747,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,443,743,394,513,404,00111111,,0.10,-0.74,37.5,19.39,46.7,41.9,
16830.0,4.6750,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,444,743,394,513,404,00111111,,0.10,-0.75,37.3,19.39,46.7,41.9,
16831.0,4.6753,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,444,743,394,513,404,00111111,,0.10,-0.77,37.3,19.39,46.7,41.9,
16832.0,4.6756,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,444,743,394,513,404,00111111,,0.10,-0.74,37.3,19.39,46.7,41.9,
16833.0,4.6758,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,444,742,394,513,404,00111111,,0.10,-0.76,37.3,19.37,46.7,41.9,
16834.0,4.6761,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,444,742,394,513,404,00111111,,0.10,-0.75,37.3,19.37,46.7,41.9,
16835.0,4.6764,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,444,742,394,513,404,00111111,,0.10,-0.75,37.3,19.37,46.7,41.9,
16836.0,4.6767,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,444,742,394,513,404,00111111,,0.10,-0.75,37.3,19.37,46.7,41.9,
16837.0,4.6769,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,444,742,394,513,404,00111111,,0.10,-0.76,37.3,19.37,46.7,41.9,
16838.0,4.6772,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,444,742,394,513,404,00111111,,0.10,-0.77,37.3,19.37,46.7,41.9,
16839.0,4.6775,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16840.0,4.6778,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,444,742,394,513,404,00111111,,0.13,-0.77,37.3,19.37,46.7,41.9,
16841.0,4.6781,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16842.0,4.6783,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,743,394,513,404,00111111,,0.10,-0.74,37.3,19.39,46.7,41.9,
16843.0,4.6786,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,444,742,394,513,404,00111111,,0.10,-0.74,37.3,19.37,46.7,41.9,
16844.0,4.6789,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,742,394,513,404,00111111,,0.10,-0.74,37.3,19.37,46.7,41.9,
16845.0,4.6792,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,444,742,394,513,404,00111111,,0.10,-0.74,37.3,19.37,46.7,41.9,
16846.0,4.6794,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,444,742,394,513,404,00111111,,0.10,-0.76,37.3,19.37,46.7,41.9,
16847.0,4.6797,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16848.0,4.6800,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,742,394,513,404,00111111,,0.10,-0.74,37.3,19.37,46.7,41.9,
16849.0,4.6803,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,742,394,513,404,00111111,,0.10,-0.75,37.5,19.37,46.7,41.9,
16850.0,4.6806,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16851.0,4.6808,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16852.0,4.6811,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16853.0,4.6814,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16854.0,4.6817,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,742,394,513,404,00111111,,0.13,-0.74,37.5,19.37,46.7,41.9,
16855.0,4.6819,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,742,394,513,404,00111111,,0.10,-0.74,37.5,19.37,46.7,41.9,
16856.0,4.6822,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,444,742,394,513,404,00111111,,0.10,-0.74,37.3,19.37,46.7,41.9,
16857.0,4.6825,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,742,394,513,404,00111111,,0.10,-0.75,37.5,19.37,46.7,41.9,
16858.0,4.6828,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,742,394,513,404,00111111,,0.10,-0.74,37.5,19.37,46.7,41.9,
16859.0,4.6831,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,444,742,394,513,404,00111111,,0.10,-0.76,37.3,19.37,46.7,41.9,
16860.0,4.6833,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,742,394,513,404,00111111,,0.10,-0.75,37.5,19.37,46.7,41.9,
16861.0,4.6836,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,742,394,513,404,00111111,,0.10,-0.77,37.5,19.37,46.7,41.9,
16862.0,4.6839,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16863.0,4.6842,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,742,394,513,404,00111111,,0.10,-0.75,37.5,19.37,46.7,41.9,
16864.0,4.6844,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,742,394,513,404,00111111,,0.10,-0.74,37.5,19.37,46.7,41.9,
16865.0,4.6847,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,741,394,513,404,00111111,,0.10,-0.74,37.5,19.34,46.7,41.9,
16866.0,4.6850,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,742,394,513,404,00111111,,0.10,-0.74,37.5,19.37,46.7,41.9,
16867.0,4.6853,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16868.0,4.6856,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16869.0,4.6858,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,742,394,513,404,00111111,,0.10,-0.76,37.5,19.37,46.7,41.9,
16870.0,4.6861,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16871.0,4.6864,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16872.0,4.6867,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16873.0,4.6869,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16874.0,4.6872,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,742,394,513,404,00111111,,0.10,-0.75,37.5,19.37,46.7,41.9,
16875.0,4.6875,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16876.0,4.6878,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16877.0,4.6881,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,741,394,513,404,00111111,,0.10,-0.74,37.5,19.34,46.7,41.9,
16878.0,4.6883,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16879.0,4.6886,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,443,741,394,513,404,00111111,,0.13,-0.77,37.5,19.34,46.7,41.9,
16880.0,4.6889,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16881.0,4.6892,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,741,394,513,404,00111111,,0.13,-0.74,37.5,19.34,46.7,41.9,
16882.0,4.6894,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,741,394,513,404,00111111,,0.10,-0.74,37.5,19.34,46.7,41.9,
16883.0,4.6897,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16884.0,4.6900,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16885.0,4.6903,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16886.0,4.6906,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16887.0,4.6908,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16888.0,4.6911,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16889.0,4.6914,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16890.0,4.6917,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,741,394,513,404,00111111,,0.10,-0.77,37.5,19.34,46.7,41.9,
16891.0,4.6919,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,443,741,394,513,404,00111111,,0.13,-0.76,37.5,19.34,46.7,41.9,
16892.0,4.6922,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16893.0,4.6925,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16894.0,4.6928,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16895.0,4.6931,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,741,394,513,404,00111111,,0.10,-0.75,37.5,19.34,46.7,41.9,
16896.0,4.6933,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,741,394,513,404,00111111,,0.10,-0.76,37.5,19.34,46.7,41.9,
16897.0,4.6936,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,740,394,513,404,00111111,,0.10,-0.77,37.5,19.32,46.7,41.9,
16898.0,4.6939,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,443,740,394,513,404,00111111,,0.13,-0.77,37.5,19.32,46.7,41.9,
16899.0,4.6942,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16900.0,4.6944,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,741,394,513,404,00111111,,0.10,-0.74,37.5,19.34,46.7,41.9,
16901.0,4.6947,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,740,394,513,404,00111111,,0.10,-0.75,37.5,19.32,46.7,41.9,
16902.0,4.6950,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,443,740,394,513,404,00111111,,0.13,-0.76,37.5,19.32,46.7,41.9,
16903.0,4.6953,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16904.0,4.6956,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16905.0,4.6958,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,443,740,394,513,404,00111111,,0.13,-0.77,37.5,19.32,46.7,41.9,
16906.0,4.6961,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16907.0,4.6964,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16908.0,4.6967,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16909.0,4.6969,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16910.0,4.6972,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16911.0,4.6975,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16912.0,4.6978,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16913.0,4.6981,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16914.0,4.6983,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,443,740,394,513,404,00111111,,0.13,-0.76,37.5,19.32,46.7,41.9,
16915.0,4.6986,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,740,394,513,404,00111111,,0.10,-0.77,37.5,19.32,46.7,41.9,
16916.0,4.6989,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16917.0,4.6992,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,443,740,394,513,404,00111111,,0.13,-0.76,37.5,19.32,46.7,41.9,
16918.0,4.6994,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,740,394,513,404,00111111,,0.10,-0.77,37.5,19.32,46.7,41.9,
16919.0,4.6997,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16920.0,4.7000,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16921.0,4.7003,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,740,394,513,404,00111111,,0.10,-0.77,37.5,19.32,46.7,41.9,
16922.0,4.7006,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,740,394,513,404,00111111,,0.10,-0.76,37.5,19.32,46.7,41.9,
16923.0,4.7008,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,740,394,513,404,00111111,,0.10,-0.75,37.5,19.32,46.7,41.9,
16924.0,4.7011,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16925.0,4.7014,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,740,394,513,404,00111111,,0.13,-0.74,37.5,19.32,46.7,41.9,
16926.0,4.7017,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,740,394,513,404,00111111,,0.10,-0.75,37.5,19.32,46.7,41.9,
16927.0,4.7019,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,740,394,513,404,00111111,,0.13,-0.74,37.5,19.32,46.7,41.9,
16928.0,4.7022,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16929.0,4.7025,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,740,394,513,404,00111111,,0.10,-0.74,37.5,19.32,46.7,41.9,
16930.0,4.7028,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16931.0,4.7031,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16932.0,4.7033,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,443,739,394,513,404,00111111,,0.13,-0.76,37.5,19.29,46.7,41.9,
16933.0,4.7036,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16934.0,4.7039,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16935.0,4.7042,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16936.0,4.7044,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16937.0,4.7047,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16938.0,4.7050,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,739,394,513,404,00111111,,0.13,-0.74,37.5,19.29,46.7,41.9,
16939.0,4.7053,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16940.0,4.7056,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,443,739,394,513,404,00111111,,0.10,-0.74,37.5,19.29,46.7,41.9,
16941.0,4.7058,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,739,394,513,404,00111111,,0.10,-0.74,37.5,19.29,46.7,41.9,
16942.0,4.7061,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,739,394,513,404,00111111,,0.13,-0.74,37.5,19.29,46.7,41.9,
16943.0,4.7064,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16944.0,4.7067,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,739,394,513,404,00111111,,0.10,-0.74,37.5,19.29,46.7,41.9,
16945.0,4.7069,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,739,394,513,404,00111111,,0.10,-0.77,37.6,19.29,46.7,41.9,
16946.0,4.7072,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,443,739,394,513,404,00111111,,0.13,-0.77,37.5,19.29,46.7,41.9,
16947.0,4.7075,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,739,394,513,404,00111111,,0.10,-0.77,37.6,19.29,46.7,41.9,
16948.0,4.7078,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16949.0,4.7081,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16950.0,4.7083,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16951.0,4.7086,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16952.0,4.7089,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16953.0,4.7092,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,443,739,394,513,404,00111111,,0.10,-0.77,37.5,19.29,46.7,41.9,
16954.0,4.7094,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,739,394,513,404,00111111,,0.10,-0.77,37.6,19.29,46.7,41.9,
16955.0,4.7097,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,739,394,513,404,00111111,,0.10,-0.77,37.6,19.29,46.7,41.9,
16956.0,4.7100,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,739,394,513,404,00111111,,0.10,-0.76,37.6,19.29,46.7,41.9,
16957.0,4.7103,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,443,739,394,513,404,00111111,,0.10,-0.75,37.5,19.29,46.7,41.9,
16958.0,4.7106,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,443,739,394,513,404,00111111,,0.13,-0.74,37.5,19.29,46.7,41.9,
16959.0,4.7108,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,739,394,513,404,00111111,,0.10,-0.76,37.5,19.29,46.7,41.9,
16960.0,4.7111,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,443,739,394,513,404,00111111,,0.10,-0.74,37.5,19.29,46.7,41.9,
16961.0,4.7114,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,442,739,394,513,404,00111111,,0.10,-0.75,37.6,19.29,46.7,41.9,
16962.0,4.7117,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16963.0,4.7119,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16964.0,4.7122,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16965.0,4.7125,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,442,739,394,513,404,00111111,,0.10,-0.75,37.6,19.29,46.7,41.9,
16966.0,4.7128,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,738,394,513,404,00111111,,0.10,-0.76,37.6,19.26,46.7,41.9,
16967.0,4.7131,3217,1023,196,0,0,00001001,0000000000100000,0,5,95,442,738,394,513,404,00111111,,0.13,-0.76,37.6,19.26,46.7,41.9,
16968.0,4.7133,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,443,738,394,513,404,00111111,,0.10,-0.76,37.5,19.26,46.7,41.9,
16969.0,4.7136,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,442,738,394,513,404,00111111,,0.13,-0.77,37.6,19.26,46.7,41.9,
16970.0,4.7139,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,738,394,513,404,00111111,,0.10,-0.76,37.6,19.26,46.7,41.9,
16971.0,4.7142,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16972.0,4.7144,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16973.0,4.7147,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16974.0,4.7150,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16975.0,4.7153,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,442,738,394,513,404,00111111,,0.13,-0.77,37.6,19.26,46.7,41.9,
16976.0,4.7156,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16977.0,4.7158,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16978.0,4.7161,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16979.0,4.7164,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,738,394,513,404,00111111,,0.10,-0.76,37.6,19.26,46.7,41.9,
16980.0,4.7167,3217,1023,196,0,0,00001001,0000000000100000,0,5,94,442,738,394,513,404,00111111,,0.13,-0.75,37.6,19.26,46.7,41.9,
16981.0,4.7169,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,442,738,394,513,404,00111111,,0.10,-0.75,37.6,19.26,46.7,41.9,
16982.0,4.7172,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16983.0,4.7175,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16984.0,4.7178,3217,1023,196,0,0,00001001,0000000000100000,0,5,93,442,738,394,513,404,00111111,,0.13,-0.74,37.6,19.26,46.7,41.9,
16985.0,4.7181,3217,1023,196,0,0,00001001,0000000000100000,0,4,92,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16986.0,4.7183,3217,1023,196,0,0,00001001,0000000000100000,0,4,94,442,738,394,513,404,00111111,,0.10,-0.75,37.6,19.26,46.7,41.9,
16987.0,4.7186,3217,1023,196,0,0,00001001,0000000000100000,0,4,93,442,738,394,513,404,00111111,,0.10,-0.74,37.6,19.26,46.7,41.9,
16988.0,4.7189,3217,1023,196,0,0,00001001,0000000000100000,0,5,94,442,738,394,513,404,00111111,,0.13,-0.75,37.6,19.26,46.7,41.9,
16989.0,4.7192,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,738,394,513,404,00111111,,0.10,-0.77,37.6,19.26,46.7,41.9,
16990.0,4.7194,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,442,737,394,513,404,00111111,,0.13,-0.77,37.6,19.24,46.7,41.9,
16991.0,4.7197,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,738,394,513,404,00111111,,0.10,-0.76,37.6,19.26,46.7,41.9,
16992.0,4.7200,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,737,394,513,404,00111111,,0.10,-0.76,37.6,19.24,46.7,41.9,
16993.0,4.7203,3217,1023,196,0,0,00001001,0000000000100000,0,4,95,442,738,394,513,404,00111111,,0.10,-0.76,37.6,19.26,46.7,41.9,
16994.0,4.7206,3217,1023,196,0,0,00001001,0000000000100000,0,5,96,442,737,394,513,404,00111111,,0.13,-0.77,37.6,19.24,46.7,41.9,
16995.0,4.7208,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,737,394,513,404,00111111,,0.10,-0.77,37.6,19.24,46.7,41.9,
16996.0,4.7211,3217,1023,196,0,0,00001001,0000000000100000,0,4,96,442,737,394,513,404,00111111,,0.10,-0.77,37.6,19.24,46.7,41.9,
